event_id,user_id,campaign_id,event_type,event_time,device_type,location
e028dd07-61e8-4a98-bab9-c9bb7a291d68,U00778,C027,open,2025-06-30T18:42:58.815996,mobile,Barros de Ribeiro/CE
9ee56870-d0e7-412e-8ab6-df06a2073144,U02994,C029,open,2025-07-02T17:51:58.815996,desktop,Sá/TO
5f8a7abc-9653-47a1-953b-5ca76c61efa5,U04014,C028,open,2025-07-01T18:05:58.815996,desktop,da Cruz do Campo/AC
69cae291-0579-4ba9-8528-eb72c462662f,U02925,C028,open,2025-07-01T18:02:58.815996,mobile,Sá da Prata/PB
c262c188-7e2a-4205-afa4-6c7094ef8b98,U03441,C023,open,2025-06-26T17:41:58.815996,tablet,Freitas/MA
66f06b88-ac06-4d20-8495-bd5e70c99a52,U01927,C020,open,2025-06-23T18:28:58.815996,desktop,Macedo/PR
bce5d393-ddfd-4d25-ab85-dc262a9f24af,U03792,C007,open,2025-06-10T19:19:58.815996,mobile,Nascimento do Galho/SC
bf0b79c7-2ee4-4530-b1c8-18b08ae6c82c,U01409,C003,open,2025-06-06T17:48:58.815996,desktop,Leão/PE
403e4596-cfe1-4787-8710-46c3ed093dd3,U01274,C013,open,2025-06-16T17:27:58.815996,mobile,Albuquerque/GO
3df1d417-6a8c-4a87-9009-8e378cfb1461,U02536,C018,open,2025-06-21T17:39:58.815996,desktop,Castro/TO
6ca015b7-6ba5-4dcf-ae13-e90ba62476d1,U03698,C011,open,2025-06-14T17:45:58.815996,desktop,Carvalho/PB
4296b7c3-7de2-4c09-89ed-1c4cdce97c34,U04736,C026,open,2025-06-29T16:33:58.815996,mobile,Cunha de Camargo/SP
2a540565-1d44-4ea9-b310-1a5b03533de8,U02428,C005,open,2025-06-08T19:20:58.815996,mobile,Sá de Martins/MA
63cf179f-517a-4e9e-bc03-dc62b55d5ad4,U03137,C005,open,2025-06-08T16:51:58.815996,tablet,Rocha/PR
e847d9aa-5703-452d-a679-e321c9854083,U02257,C022,open,2025-06-25T18:46:58.815996,tablet,Correia do Amparo/PI
deffc015-d92f-4c1b-ad00-b0b7b712bfbb,U03848,C017,open,2025-06-20T17:49:58.815996,tablet,Castro de da Mata/BA
7f0bdfeb-d9c3-4714-bcee-183d2c8de012,U00382,C004,open,2025-06-07T17:25:58.815996,mobile,Ferreira de Montenegro/SE
8b5643f1-c265-4761-9bc7-ad7a142abaa3,U00932,C005,open,2025-06-08T16:46:58.815996,desktop,da Mata/AC
95cf8e2e-fc4f-4e35-91fe-b8f67bf2ada4,U00650,C029,open,2025-07-02T19:08:58.815996,mobile,Duarte do Norte/SC
57345df1-4786-49a3-9878-2b974cbfd82f,U00430,C002,open,2025-06-05T18:54:58.815996,tablet,Nogueira do Sul/TO
60fe4391-c494-4260-9504-54b3782f432b,U00236,C017,open,2025-06-20T19:11:58.815996,tablet,Cunha do Campo/PA
b83c73f8-e3a7-4c7e-83b6-739b5630bc00,U02655,C008,open,2025-06-11T16:39:58.815996,tablet,Macedo do Norte/MS
05258807-f7f4-4f30-b06e-d7bb397e411b,U04831,C023,open,2025-06-26T17:11:58.815996,tablet,Novaes da Prata/PB
cf49f7aa-ea4a-45a6-86cc-7ab3396da8c4,U00210,C030,open,2025-07-03T17:20:58.815996,mobile,Correia Paulista/AL
56fa1a39-2c6e-41ef-8bc9-262163dde991,U03485,C023,open,2025-06-26T16:43:58.815996,mobile,Ramos de Pires/RS
87678a57-827f-4cc0-9858-e8d862391c70,U04913,C023,open,2025-06-26T17:52:58.815996,mobile,Cirino/PI
59bd605d-2dd0-4538-9c4f-3472b201359b,U02764,C026,open,2025-06-29T18:40:58.815996,desktop,Ferreira das Flores/TO
e91ce09d-dac9-4009-bd04-4a7fa326d074,U04037,C014,open,2025-06-17T19:04:58.815996,desktop,Casa Grande/BA
af7db110-84a4-4703-bcc4-a388c5ed2e16,U03714,C002,open,2025-06-05T19:27:58.815996,desktop,Porto/PR
df98a178-e2b3-44c7-97f1-e2810f48e538,U00250,C028,open,2025-07-01T18:48:58.815996,mobile,Andrade/PI
9fc7e8ac-1167-4412-a02f-7cb34019b5ff,U04582,C023,open,2025-06-26T18:53:58.815996,mobile,Casa Grande/TO
a0a86130-0807-4a4e-afb6-8c17d9ec0ae8,U04880,C018,open,2025-06-21T17:15:58.815996,desktop,Nunes/GO
4bf9b347-b363-4bc4-bb65-99960cfc54a7,U00370,C023,open,2025-06-26T18:17:58.815996,desktop,Cunha/DF
7c9fae72-daf1-4faa-8b07-31231081e390,U04276,C010,open,2025-06-13T16:48:58.815996,tablet,Nunes do Amparo/PB
7fe690e9-140d-4a9d-8ce2-5366179cbbdf,U04315,C030,open,2025-07-03T16:37:58.815996,tablet,Porto de Goiás/DF
dfeaf183-2f07-4344-9884-215d404efc1f,U02424,C001,open,2025-06-04T19:06:58.815996,tablet,Macedo da Prata/ES
ee25fec7-b62b-40e9-99ba-521046be6adb,U03468,C016,open,2025-06-19T18:37:58.815996,mobile,Moraes da Prata/MA
70ab8651-9a4e-4e2c-be69-809fbd30510c,U03990,C011,open,2025-06-14T19:29:58.815996,desktop,da Mota Verde/AL
c2da4505-7b8d-4872-9fc2-678edbf5af95,U04663,C019,open,2025-06-22T19:21:58.815996,desktop,Mendonça do Galho/AM
aa4fd7c9-f38d-4bd4-a07c-893c7ba6f958,U02992,C006,open,2025-06-09T18:06:58.815996,tablet,Montenegro/RO
9f54e16a-286f-4fe4-ad3f-0383c6a10c67,U01763,C027,open,2025-06-30T19:06:58.815996,desktop,Sá/ES
35a1a674-97c7-4597-be4e-ec5d5713d388,U02939,C019,open,2025-06-22T16:37:58.815996,tablet,Santos/SC
520fc87d-218b-45e0-a59a-36486094a333,U03098,C004,open,2025-06-07T17:09:58.815996,mobile,Pimenta/PA
dbe3639c-1af1-407c-9df0-e906635aac83,U01260,C007,open,2025-06-10T18:06:58.815996,desktop,Vasconcelos de Silva/MG
18cee2f8-df27-4f90-98d6-22d5dd46bde5,U01775,C030,open,2025-07-03T17:21:58.815996,mobile,Machado Alegre/RO
f45e22fe-f650-494d-81f0-16015fd91d45,U02991,C004,open,2025-06-07T17:14:58.815996,desktop,da Cruz/MS
757212d7-6ef9-4c9f-8159-d6b66b42be79,U03677,C008,open,2025-06-11T17:37:58.815996,tablet,Garcia de Goiás/PE
b3b9bd9e-6e08-4cff-8bcc-170dc71a8ffb,U04487,C007,open,2025-06-10T18:23:58.815996,tablet,Moraes/CE
c9b9b654-2d49-428e-8600-c24141313fe2,U00547,C009,open,2025-06-12T18:12:58.815996,desktop,Machado/AC
52933404-35fd-4981-b91a-4f33f59ec345,U00511,C019,open,2025-06-22T17:29:58.815996,desktop,Rocha Verde/PR
ba133916-e930-401f-b35f-b39f3201449f,U00878,C002,open,2025-06-05T18:22:58.815996,desktop,Marques de Mendonça/ES
8dc3ae1f-551e-41d7-b935-61da91d09384,U04527,C021,open,2025-06-24T17:57:58.815996,desktop,Nascimento/TO
90fbfb2e-cee9-44ff-988d-62789ac7b379,U04727,C010,open,2025-06-13T17:47:58.815996,mobile,Cirino Verde/SE
774ca8f0-233d-464c-b029-bc73662e6dec,U03743,C007,open,2025-06-10T19:14:58.815996,mobile,Araújo dos Dourados/TO
fcfc92ef-27d9-44fa-8454-a1cccad7ed30,U01249,C009,open,2025-06-12T18:44:58.815996,mobile,Andrade de Porto/BA
2a521d68-ccbf-4979-a896-61284513c393,U02788,C006,open,2025-06-09T17:03:58.815996,mobile,Lopes/PI
beb34379-9726-4523-9c80-160fe1cf3b8f,U00909,C020,open,2025-06-23T17:39:58.815996,desktop,Rocha/AL
aee17060-e0cc-469f-8e67-d4795f020beb,U00108,C025,open,2025-06-28T19:31:58.815996,desktop,Lima de Goiás/MG
00d84c2c-564c-4f2e-838b-b4ccdbbc8e51,U04286,C006,open,2025-06-09T16:37:58.815996,desktop,Casa Grande/SC
655807f4-5bb9-487c-b34d-01bb98f360ef,U00749,C012,open,2025-06-15T17:54:58.815996,mobile,Borges/MS
7b19eda3-d0c4-4bdd-893e-0a971e4cda59,U00565,C006,open,2025-06-09T16:58:58.815996,desktop,Garcia de Minas/BA
0333c34b-5263-4c74-b034-272ae724f289,U00881,C026,open,2025-06-29T19:19:58.815996,tablet,da Cunha/SC
3bce874b-e1c1-4520-a478-453600a08701,U03396,C027,open,2025-06-30T17:56:58.815996,desktop,Siqueira/CE
66dad098-ef16-482c-98cf-87659e83d3f7,U03426,C011,open,2025-06-14T16:33:58.815996,mobile,Nascimento/RS
0321648d-7bd7-47e0-842a-9444972c65b5,U01304,C013,open,2025-06-16T19:05:58.815996,desktop,Rocha dos Dourados/DF
acbb33ef-bd4d-4f0a-b194-d639716c316b,U04396,C026,open,2025-06-29T18:07:58.815996,mobile,Ribeiro/RJ
e67b360c-3b76-48f0-b957-f08f77c2052c,U01913,C012,open,2025-06-15T18:46:58.815996,mobile,Siqueira do Campo/TO
2f8d3606-05d8-4dc7-8530-fcbbe7e9a66e,U04791,C024,open,2025-06-27T18:13:58.815996,mobile,Oliveira Grande/RS
025d4b03-a944-4ae4-a21c-78b9dd34ae30,U04544,C015,open,2025-06-18T17:13:58.815996,mobile,Siqueira Alegre/RO
4a4bdbe2-94d1-48e2-a9c1-9311a966c547,U03701,C018,open,2025-06-21T18:41:58.815996,desktop,Campos/PI
856e044e-a64a-4ed6-95cc-96c7f79a5760,U00008,C026,open,2025-06-29T19:01:58.815996,tablet,Sampaio do Galho/AL
de257990-9aa5-47fd-bc18-f0427ba9461e,U02698,C007,open,2025-06-10T19:01:58.815996,mobile,Abreu/CE
5d751976-b710-45a3-99dc-96e67a66f97e,U00978,C026,open,2025-06-29T18:49:58.815996,tablet,Borges/MT
49a3d1e8-6ffa-4e99-8fa8-5a7ac612532b,U04881,C018,open,2025-06-21T18:17:58.815996,desktop,Brito/RO
c181bb66-22a6-4429-aea7-8fa4466f8d24,U01473,C017,open,2025-06-20T19:01:58.815996,tablet,Nunes/PA
b9257380-be2f-4fd0-a42d-5ea4b37a1e86,U02215,C001,open,2025-06-04T16:58:58.815996,mobile,Cassiano/MA
0743a6bc-34fd-4454-9fc0-484cf9572a2d,U04525,C013,open,2025-06-16T19:14:58.815996,tablet,Araújo/AM
3fbe013c-f119-4231-8504-b96dc5dfe8b3,U00093,C011,open,2025-06-14T17:19:58.815996,tablet,Souza de Goiás/MT
1f3d7e72-d890-461d-9fa6-87356b3ad409,U02512,C012,open,2025-06-15T17:45:58.815996,desktop,Viana de Câmara/AC
c5c282c4-61de-43e8-809d-e6924c391fef,U02593,C024,open,2025-06-27T17:23:58.815996,mobile,Jesus/MT
308abd08-02e5-4a6d-b1ac-ec65c252b69b,U02543,C011,open,2025-06-14T17:17:58.815996,tablet,Casa Grande de Mendes/DF
89623b8d-2806-4c1d-b58c-6c91b57644d7,U02901,C007,open,2025-06-10T18:21:58.815996,mobile,Caldeira/PA
ee3769e1-4a4e-4def-82d0-e682a20f104d,U01653,C009,open,2025-06-12T16:57:58.815996,desktop,Novaes da Mata/MS
68af7941-b80e-4190-8dc4-756a7f1d64b9,U01355,C027,open,2025-06-30T17:32:58.815996,tablet,Correia da Serra/RO
bbe42a2e-a774-4456-a57d-0e4ee4e4db5d,U00105,C015,open,2025-06-18T16:37:58.815996,desktop,Ferreira da Mata/SC
5323a235-43c5-427f-aae3-908489e76c0e,U00832,C021,open,2025-06-24T17:14:58.815996,desktop,Sousa/MS
bf1d07ec-3d1e-4c17-bc4c-1dd806d552a8,U04301,C030,open,2025-07-03T17:39:58.815996,tablet,Lopes/AC
02bf8b1c-54eb-49a2-b643-cdb0f57517aa,U03070,C005,open,2025-06-08T16:40:58.815996,mobile,Duarte das Pedras/PE
826cf79a-044f-438c-afa0-28fda42bfe0f,U01888,C028,open,2025-07-01T19:21:58.815996,tablet,Sá/MT
216adde7-56fe-4957-8522-25165100a1fa,U02538,C028,open,2025-07-01T18:02:58.815996,mobile,Pires do Sul/TO
fad18237-6fc0-47e9-b2b3-72f94f20b1f6,U01747,C006,open,2025-06-09T19:19:58.815996,tablet,Rodrigues da Serra/AM
2e7acbf8-3d9f-4a66-9e2d-f6d299ff5a2e,U03061,C010,open,2025-06-13T16:34:58.815996,desktop,Santos de Melo/CE
c94f0a24-176f-434e-8499-bdaef885f85b,U04375,C019,open,2025-06-22T19:10:58.815996,mobile,Cardoso Grande/RJ
caca0ec6-873d-4c63-9772-5e97b0ab9321,U00948,C020,open,2025-06-23T18:26:58.815996,desktop,da Conceição/SC
070030e5-2c03-4a1b-a6a3-a4dd5d72fe60,U03410,C024,open,2025-06-27T18:56:58.815996,tablet,Souza das Pedras/PR
fc2828c2-33eb-410b-8b16-92b4bb946759,U02485,C028,open,2025-07-01T16:54:58.815996,mobile,Nogueira/MA
66202dee-7c76-4a89-bb1c-2c3409a2374a,U03120,C030,open,2025-07-03T17:40:58.815996,tablet,Leão de Minas/RO
e12f1560-0134-4106-a2af-5ff870efa74e,U04519,C012,open,2025-06-15T19:02:58.815996,mobile,Correia de Carvalho/PB
b470d028-c323-4ab6-a0b6-b3bd072bd8a2,U01987,C012,open,2025-06-15T19:05:58.815996,mobile,da Cruz do Sul/RO
01d83339-7ad0-4682-991d-6e6d6f9273fd,U03174,C024,open,2025-06-27T18:04:58.815996,desktop,Gonçalves de Silveira/RO
10a5a693-2d58-4d17-8ad5-32d2801e74e7,U01047,C006,open,2025-06-09T17:48:58.815996,tablet,Machado Paulista/RS
fcad7576-a500-4c27-ba66-2a7e7751bc9b,U04739,C025,open,2025-06-28T18:27:58.815996,tablet,Albuquerque/AM
f4752097-b50b-46c4-8bbf-47dc6df181fa,U02989,C010,open,2025-06-13T19:15:58.815996,mobile,Martins das Pedras/MG
7cfc71ef-4bbb-44dd-949a-64665576520d,U01583,C010,open,2025-06-13T16:59:58.815996,desktop,Correia da Praia/RJ
17c78c9c-1ecf-481d-8ec3-4977ffa5a213,U01166,C016,open,2025-06-19T16:59:58.815996,desktop,Alves dos Dourados/AP
088f1a29-624d-4b93-b46e-9334ca7434f6,U00925,C001,open,2025-06-04T19:27:58.815996,tablet,da Mota/AL
ab566402-f550-40de-9229-2a95b9007311,U04607,C028,open,2025-07-01T18:45:58.815996,desktop,Rios do Amparo/MG
a922e9ca-8d2c-4159-ae17-55ea69802d99,U02371,C016,open,2025-06-19T19:00:58.815996,desktop,Sampaio Grande/AC
6191549d-72c7-4e5f-b161-292f7acbde69,U03974,C028,open,2025-07-01T16:52:58.815996,desktop,Garcia da Serra/CE
41daaef2-39a0-46a4-9c77-12e96bb29620,U00801,C023,open,2025-06-26T18:15:58.815996,tablet,Teixeira dos Dourados/AM
c7b47d26-a8d6-4375-a8c9-06a9fbdad046,U01794,C019,open,2025-06-22T17:14:58.815996,mobile,Correia/RS
2c398a08-c364-41c2-bb43-c4685debbcf0,U00769,C019,open,2025-06-22T17:02:58.815996,tablet,Pires/TO
bbd33e25-7c5e-490a-b2a5-2be246e97a6e,U02092,C007,open,2025-06-10T18:29:58.815996,tablet,Pires de Goiás/PB
04f4ff72-e788-4532-af5b-d4282f4c4778,U04430,C025,open,2025-06-28T19:02:58.815996,mobile,Araújo/MA
278fe1f5-b850-4c9a-8668-4b4b79a2b287,U01747,C021,open,2025-06-24T16:49:58.815996,desktop,Ramos do Galho/CE
9919c380-abf1-4d6f-ab67-64a31ee979e9,U00419,C018,open,2025-06-21T18:47:58.815996,desktop,Araújo Verde/MG
49b2685a-69cc-42d0-8349-64a5eed6f5d2,U04048,C022,open,2025-06-25T16:36:58.815996,desktop,Alves/SC
e6f8e2c3-40f8-44f4-ae91-9806a4126ba4,U00670,C023,open,2025-06-26T18:35:58.815996,desktop,Dias de Araújo/PB
e6a69b0d-1faa-44c1-9e2b-2b1cd51a507f,U03271,C023,open,2025-06-26T17:33:58.815996,mobile,Fernandes de Vasconcelos/BA
86c12371-b473-4ff1-99e8-111b0255fdf5,U02864,C001,open,2025-06-04T19:12:58.815996,tablet,Barbosa/PB
d03bc760-2e54-41da-b79b-a60d8393bc84,U04638,C030,open,2025-07-03T19:01:58.815996,desktop,Jesus/PA
eabeee11-09af-4e28-afba-88060a95d4ed,U00755,C016,open,2025-06-19T19:17:58.815996,tablet,Macedo de da Rosa/PE
c69c99d5-d73d-4be5-afa4-2a411f8c3009,U01430,C004,open,2025-06-07T17:51:58.815996,mobile,Moraes/RJ
7747bf54-0e17-4802-b1aa-381fe2c18104,U00357,C029,open,2025-07-02T17:53:58.815996,tablet,Albuquerque/RR
152ff796-22f0-48e8-87ae-76a71d2b4908,U04621,C026,open,2025-06-29T19:00:58.815996,mobile,Guerra/DF
dece9c3b-726c-4bf0-9102-5f3dc9ba4ee7,U04776,C025,open,2025-06-28T18:41:58.815996,desktop,Montenegro Paulista/BA
5623f846-d10c-4adc-a3c6-7e80d29bba03,U03844,C005,open,2025-06-08T18:32:58.815996,desktop,da Costa do Oeste/PA
d43db059-cbd5-49f9-abc6-edf58067cc2e,U01092,C016,open,2025-06-19T18:29:58.815996,desktop,Novaes/RJ
5d69b930-0c30-48e4-8f3d-5adb7c262f78,U00759,C004,open,2025-06-07T18:23:58.815996,desktop,da Costa/MT
ca964c53-6807-416b-b983-6999182c1deb,U01589,C008,open,2025-06-11T18:26:58.815996,desktop,Peixoto das Pedras/MS
8010ab90-8fa7-4c21-b02b-fb66e99a5fc1,U03788,C030,open,2025-07-03T18:17:58.815996,tablet,Castro de Martins/BA
a313cf3a-d943-452f-99ce-25df6d99af06,U03506,C013,open,2025-06-16T18:25:58.815996,tablet,Novaes de Camargo/RO
ce6b2a3c-b531-4879-b88e-9526840535b7,U02012,C011,open,2025-06-14T18:20:58.815996,mobile,Rocha do Campo/SC
4b3c5738-d28f-4b37-849c-0acf4543f988,U02180,C022,open,2025-06-25T18:26:58.815996,mobile,Martins das Flores/CE
642565f9-63e1-416b-bd83-271339bb63d1,U02317,C013,open,2025-06-16T17:48:58.815996,mobile,Moraes/AL
d0076635-aec5-40c3-b22f-9b8fe79c35df,U03602,C013,open,2025-06-16T16:50:58.815996,tablet,Gonçalves/TO
15a609e1-0e18-4a31-93dd-8520e07c31f6,U00771,C023,open,2025-06-26T17:02:58.815996,mobile,Araújo de Viana/RN
4e189bc3-0e58-4b87-9367-d0923638c197,U02044,C013,open,2025-06-16T18:45:58.815996,desktop,Jesus de Minas/PI
8bc36733-3ec5-40a9-91cf-739270790d66,U04134,C019,open,2025-06-22T18:08:58.815996,mobile,Martins do Amparo/AP
f9360dac-0ff8-437a-8995-a95c490bf9e1,U03614,C010,open,2025-06-13T16:51:58.815996,desktop,Teixeira Paulista/AP
dc171010-fb9d-4c72-bc23-017e924e818b,U03321,C004,open,2025-06-07T18:23:58.815996,tablet,da Luz/PA
cad1eedc-ef69-4f50-99cb-9d63745c4fb1,U04770,C016,open,2025-06-19T17:50:58.815996,desktop,da Cunha/RO
efbf89e2-2e1f-4a5e-9320-6b34e0099574,U00214,C018,open,2025-06-21T17:14:58.815996,desktop,Cassiano/RJ
592b1477-a777-45ef-ab50-3f79a0d81b85,U01885,C014,open,2025-06-17T19:16:58.815996,mobile,Lima/DF
487c2650-a7ce-44bb-b736-856344220c97,U01677,C009,open,2025-06-12T17:25:58.815996,mobile,Casa Grande/PE
31be1f7d-b727-45d2-8994-09979736f059,U01297,C011,open,2025-06-14T16:55:58.815996,mobile,Sousa/RO
62c0cae1-daac-428e-ac92-4f7d96abec4e,U02572,C004,open,2025-06-07T16:53:58.815996,mobile,Pereira/PB
962323f2-6e9d-49f5-a950-9b9ae213dcd7,U03232,C006,open,2025-06-09T19:21:58.815996,tablet,Viana/TO
f853778d-32f1-4f6d-b315-1c8ac6d0677a,U02757,C017,open,2025-06-20T17:24:58.815996,tablet,Cunha/SP
43de6af2-ae52-47d9-aa3c-79e75d3d6c83,U00486,C004,open,2025-06-07T17:41:58.815996,tablet,Mendonça Grande/SC
cb199e06-674b-4990-83b8-825400c4bdcd,U01024,C022,open,2025-06-25T16:50:58.815996,desktop,Nunes/PA
c86882fa-3630-425b-a619-525bf6fd20cd,U00535,C003,open,2025-06-06T16:46:58.815996,mobile,da Cruz de Nascimento/SC
fe57b081-fe0c-420e-84a1-bc08c1eb85df,U03274,C003,open,2025-06-06T17:06:58.815996,mobile,Gomes do Amparo/MS
0fc1c9c0-0cc6-4637-8d01-ff8b7415e085,U03802,C026,open,2025-06-29T16:53:58.815996,tablet,Pinto/PA
574d9b0a-d8ac-4a44-94b0-809a1aabd041,U00203,C015,open,2025-06-18T17:51:58.815996,desktop,Costela dos Dourados/TO
dad45c17-f83e-4735-a9bc-ad1ca7eb9384,U01364,C009,open,2025-06-12T19:32:58.815996,tablet,Marques do Sul/ES
594a2471-7fdc-4e0e-a6c0-5f3b58bd5ccf,U02673,C003,open,2025-06-06T17:53:58.815996,tablet,Mendes/MA
8b39b4ed-db5b-4659-ae39-e4ec608a7c59,U04255,C016,open,2025-06-19T18:58:58.815996,desktop,da Rosa/ES
951582e3-b3d3-4e09-9791-02fcd7452568,U03522,C004,open,2025-06-07T19:03:58.815996,desktop,Pimenta/PB
36d5f954-2c4d-40e1-af2e-f6b56d78ab8c,U00786,C029,open,2025-07-02T17:06:58.815996,mobile,Abreu Alegre/ES
f89374f6-e8f8-48c0-a8d9-3ec815e24a9e,U04095,C025,open,2025-06-28T18:41:58.815996,mobile,Novaes/RS
a6d55ad8-c097-439c-a97b-cc6cb26140fb,U00419,C006,open,2025-06-09T16:50:58.815996,mobile,Cunha/TO
f1084697-439d-4eaa-ba93-ad5223f9d48c,U04253,C009,open,2025-06-12T17:55:58.815996,tablet,Teixeira do Norte/AM
a7d22252-4ae8-4ab5-a4ca-3d5f1dd5d54c,U00472,C018,open,2025-06-21T17:12:58.815996,desktop,Lima do Amparo/AM
9ec53c4b-aa39-4e30-85ca-e29b6124fb40,U04145,C028,open,2025-07-01T18:35:58.815996,tablet,Barbosa de Minas/RS
827c45ad-0088-4b87-b186-a1250d2befcc,U03911,C001,open,2025-06-04T18:43:58.815996,mobile,Mendonça/AL
8a5da235-b8fd-46b5-bed3-351fa826938f,U01861,C024,open,2025-06-27T18:40:58.815996,mobile,Castro/SC
b3856ced-6a20-4122-9321-30e2deaf4b88,U01481,C019,open,2025-06-22T17:19:58.815996,desktop,da Rocha/SC
9a013148-5573-441c-b53c-38889b5f1923,U03314,C017,open,2025-06-20T19:17:58.815996,desktop,da Costa/MG
44d78a57-03e3-451b-99ba-fdcb79e4f54f,U04418,C015,open,2025-06-18T17:41:58.815996,tablet,das Neves/DF
c0af5317-4651-4332-8ec8-7af0601ac256,U03557,C007,open,2025-06-10T18:17:58.815996,tablet,da Mata de Ferreira/MS
3d34a37f-8b66-4da3-95d5-1d65250f3714,U02692,C010,open,2025-06-13T17:14:58.815996,desktop,Ramos de Gonçalves/PA
efd65571-9fc0-4387-b790-98bfdfcca745,U04349,C009,open,2025-06-12T17:18:58.815996,tablet,Nunes/MA
5ec14c63-1fad-4532-b937-e130a143966d,U02718,C010,open,2025-06-13T19:26:58.815996,desktop,Nascimento/AP
7940df34-4c0c-4ab4-8d74-9ee4dcbab3e8,U02679,C002,open,2025-06-05T17:17:58.815996,desktop,Monteiro/MT
5453406b-a534-486c-822e-031b39f1ba96,U04958,C020,open,2025-06-23T17:00:58.815996,tablet,Santos do Galho/CE
b8ed2116-dabd-4715-8a83-c943916ce9d3,U01490,C011,open,2025-06-14T19:22:58.815996,desktop,Macedo de Freitas/RJ
0da0184d-8639-4aca-9db8-afb8138bb1d1,U00043,C013,open,2025-06-16T18:16:58.815996,desktop,Machado da Serra/CE
60a11970-09df-4bb5-a8c8-16eef179b343,U03818,C020,open,2025-06-23T19:13:58.815996,mobile,Rios de Aragão/AP
1ef4dd6b-5ffc-41e5-9d1c-68d337ff03ba,U00549,C030,open,2025-07-03T16:33:58.815996,desktop,da Cunha/RS
13951dfb-2407-46ca-8f9c-4799c2b1fcd0,U01634,C025,open,2025-06-28T19:31:58.815996,mobile,Martins da Praia/RN
a223da40-4bba-405f-8461-faddc583c1b4,U02782,C019,open,2025-06-22T18:30:58.815996,mobile,Mendes das Flores/DF
6a6e3530-56d6-465c-b8d8-4e3ccd88b87f,U00293,C005,open,2025-06-08T17:33:58.815996,tablet,Melo/AM
9e731bc4-e64a-453f-ad72-6c715c535a23,U01547,C004,open,2025-06-07T18:46:58.815996,tablet,Peixoto/DF
55460d5b-d741-4d84-b3da-c2d08dde3024,U01528,C015,open,2025-06-18T16:39:58.815996,tablet,Campos dos Dourados/AC
9403541c-cd56-45fe-8d5b-cf2b6cfb232c,U00668,C029,open,2025-07-02T18:18:58.815996,tablet,Camargo de Leão/MT
1332d26e-c903-4462-99d6-75241ec1909e,U04185,C008,open,2025-06-11T17:26:58.815996,desktop,Moura/SE
cc033d27-b5c4-4800-8563-e4a0392697a8,U00005,C025,open,2025-06-28T17:43:58.815996,desktop,Martins/AL
66e758d3-1dd9-47ad-b160-54fdc4f16d72,U03974,C008,open,2025-06-11T19:02:58.815996,desktop,Rodrigues/PB
c4c9524d-448a-4501-9a5d-2f3e93035264,U00889,C012,open,2025-06-15T16:44:58.815996,tablet,Azevedo do Oeste/MT
d4cbdf58-e1af-4023-af9e-608f7bfb8c72,U04641,C006,open,2025-06-09T18:58:58.815996,tablet,da Paz/BA
c0a7fce8-dfd9-4b0a-a49d-644ebfbdead8,U04578,C001,open,2025-06-04T19:29:58.815996,mobile,Lima/RJ
ee90ed58-3ce2-4179-9b39-6657e21065b4,U02490,C017,open,2025-06-20T17:55:58.815996,desktop,Farias de Goiás/SE
9b86f9de-51e8-42f1-b334-69328a654f6a,U03192,C023,open,2025-06-26T19:05:58.815996,tablet,Dias Alegre/MA
36b0f00f-58eb-453c-b609-7525f4ab2edc,U02403,C002,open,2025-06-05T17:08:58.815996,tablet,Porto/RS
0a7c1f90-3887-4cf7-825e-6c57bc2713c4,U04160,C010,open,2025-06-13T17:44:58.815996,mobile,Carvalho de da Mota/GO
27de018a-9efd-46ec-bc4b-3f258729f87e,U02604,C030,open,2025-07-03T17:12:58.815996,desktop,Ferreira de Teixeira/DF
7c19750b-790e-469a-989e-98ec7c658b29,U03880,C017,open,2025-06-20T17:24:58.815996,desktop,Pires de Ramos/RJ
ac96e01a-f417-4296-8b3e-2160bdb0c661,U04799,C023,open,2025-06-26T17:06:58.815996,tablet,Ribeiro/AL
f3d9c31b-4b07-4c1f-aa4b-d643efc7a1ba,U03190,C013,open,2025-06-16T18:54:58.815996,tablet,da Paz/PE
d20f5a21-05d0-49b9-804c-8f29a80a75df,U01409,C030,open,2025-07-03T17:43:58.815996,tablet,Pimenta/CE
bb76b02e-b7a6-4713-a1cd-ca713b43e590,U04352,C029,open,2025-07-02T17:48:58.815996,mobile,Mendes/RN
65725186-76b4-43e5-b8d5-85b662741394,U03745,C022,open,2025-06-25T19:26:58.815996,desktop,Fonseca/RO
04842fbe-18e3-4fe3-ba25-5e93125aced0,U03876,C026,open,2025-06-29T18:30:58.815996,tablet,Nascimento das Pedras/RO
d308f808-658c-4b46-b45e-3f4e3971dd44,U00594,C002,open,2025-06-05T17:40:58.815996,desktop,Albuquerque das Flores/PA
fbbbb700-2411-485a-821f-ad419bdeee64,U02177,C015,open,2025-06-18T17:56:58.815996,mobile,Campos/AP
60a7b13b-29e2-491f-8b4e-46560a939b1a,U00647,C012,open,2025-06-15T17:33:58.815996,desktop,Ferreira Alegre/PE
409ddbd8-e290-4e47-9bcc-cb34c5923a0f,U01481,C021,open,2025-06-24T19:08:58.815996,mobile,Fogaça do Campo/AP
7d57352d-03d8-4db5-ae8a-0959adb561a2,U00902,C013,open,2025-06-16T19:16:58.815996,mobile,Alves de Goiás/MT
